EAN;TS_1_Mois;TS_2_Mois;TS_3_Mois;TS_Final;TS_1_Semaine;TS_Final_V2
5053827176125;100%;100%;100%;100%;;100%
5053827189927;100%;100%;100%;100%;100%;100%
5053827199469;100%;100%;100%;100%;;100%
5053827199568;100%;100%;100%;100%;100%;100%
5053827199636;100%;100%;100%;100%;;100%
5053827199667;100%;100%;100%;100%;100%;100%
5053827199759;100%;100%;100%;100%;100%;100%
5053990119325;33%;33%;33%;33%;;33%
5053990155354;99%;99%;99%;99%;93%;93%
5053990155385;100%;100%;100%;100%;;100%
5053990155941;100%;100%;100%;100%;100%;100%
5053990156009;96%;98%;99%;96%;78%;78%
5053990156061;100%;100%;100%;100%;;100%
5053990157075;43%;43%;43%;43%;100%;100%
5053990162703;100%;100%;100%;100%;100%;100%
5053990164158;100%;100%;100%;100%;100%;100%
5053990182077;100%;100%;100%;100%;;100%
5054563024558;;100%;100%;100%;;100%
5054563038821;;50%;50%;50%;;50%
5054563049018;100%;100%;100%;100%;;100%
5054563049360;100%;100%;100%;100%;100%;100%
5054563049957;100%;100%;100%;100%;;100%
5054563050052;100%;100%;100%;100%;;100%
5054563077134;100%;100%;100%;100%;;100%
5054563077189;100%;50%;50%;100%;;100%
5054563104823;;100%;100%;100%;;100%
5054563109385;;100%;100%;100%;;100%
5054563117922;;100%;100%;100%;;100%
5054563117960;100%;100%;100%;100%;;100%
5054563155573;;100%;100%;100%;;100%
5054563158574;0%;0%;0%;0%;0%;0%
5054563176608;;;100%;100%;;100%
5054563195517;100%;100%;100%;100%;;100%
5054563202437;;100%;100%;100%;;100%
5054563202567;100%;100%;100%;100%;;100%
5054563205759;100%;100%;100%;100%;;100%
5054563205827;100%;100%;100%;100%;;100%
5054563205872;100%;100%;100%;100%;100%;100%
5054563206589;100%;100%;100%;100%;;100%
5054563206633;;100%;100%;100%;;100%
5054563206688;100%;100%;100%;100%;100%;100%
5054563206978;100%;100%;100%;100%;;100%
5054563236425;0%;0%;0%;0%;0%;0%
5054563236623;0%;0%;0%;0%;0%;0%
5054563244741;0%;0%;0%;0%;0%;0%
5054563250346;0%;0%;0%;0%;0%;0%
5055953900100;100%;92%;94%;100%;100%;100%
5055953900117;100%;100%;100%;100%;100%;100%
5055953900193;83%;47%;41%;83%;0%;0%
5055953900292;100%;100%;100%;100%;100%;100%
5055953900582;100%;100%;100%;100%;100%;100%
5055953902357;100%;39%;47%;100%;100%;100%
5055953902364;0%;0%;80%;0%;0%;0%
5055953902463;100%;100%;100%;100%;;100%
5055953902531;100%;87%;64%;100%;100%;100%
5055953902548;94%;98%;99%;94%;0%;0%
5055953902586;100%;100%;100%;100%;;100%
5055953902609;100%;100%;99%;100%;;100%
5055953902968;100%;100%;47%;100%;;100%
5055953903019;;;100%;100%;;100%
5055953903040;;;100%;100%;;100%
5055953903057;100%;100%;100%;100%;;100%
5055953903125;;100%;100%;100%;;100%
5055953903316;;;100%;100%;;100%
5055953903323;;;100%;100%;;100%
5055953903354;100%;100%;100%;100%;100%;100%
5055953903361;36%;60%;67%;36%;;36%
5055966801128;100%;100%;100%;100%;100%;100%
5055966810120;100%;100%;100%;100%;100%;100%
5055966820037;100%;100%;100%;100%;100%;100%
5055966830159;100%;100%;100%;100%;100%;100%
5056025440449;100%;100%;100%;100%;100%;100%
5056025440494;100%;45%;30%;100%;100%;100%
5056025442085;;100%;100%;100%;;100%
5056051800644;;100%;100%;100%;;100%
5056051802266;;100%;100%;100%;;100%
5056051802419;100%;100%;100%;100%;100%;100%
5056273609100;29%;29%;29%;29%;100%;100%
5056273609162;100%;54%;54%;100%;;100%
5056273609292;73%;35%;35%;73%;;73%
5056273609308;26%;26%;26%;26%;100%;100%
5056273609315;100%;38%;38%;100%;;100%
5056273609346;100%;100%;100%;100%;;100%
5056273609438;10%;8%;8%;10%;0%;0%
5056357903162;100%;100%;100%;100%;100%;100%
5056357905739;100%;100%;100%;100%;100%;100%
5056357909812;100%;100%;100%;100%;100%;100%
5056357911747;;;0%;0%;;0%
5056585802497;;;100%;100%;;100%
5056585803593;;;100%;100%;;100%
5059319023250;100%;100%;100%;100%;100%;100%
5059319023342;;;100%;100%;;100%
5059319023533;;100%;100%;100%;;100%
5059319023762;100%;100%;100%;100%;100%;100%
5059319023885;100%;100%;100%;100%;100%;100%
5059319024349;100%;100%;100%;100%;100%;100%
5059319025711;100%;100%;100%;100%;;100%
5059319025797;93%;91%;91%;93%;;93%
5059319030913;100%;100%;94%;100%;100%;100%
5059319032221;100%;100%;100%;100%;;100%
5059321003745;100%;100%;100%;100%;;100%
5060023970198;100%;100%;100%;100%;;100%
5060023979177;;;100%;100%;;100%
5060033820117;;14%;5%;14%;;14%
5060033820759;;0%;0%;0%;;0%
5060033821114;100%;24%;11%;100%;;100%
5060033823675;100%;18%;6%;100%;100%;100%
5060042641000;100%;100%;100%;100%;100%;100%
5060042641406;100%;100%;100%;100%;100%;100%
5060042641413;;100%;100%;100%;;100%
5060042641420;100%;100%;100%;100%;100%;100%
5060042641437;;;100%;100%;;100%
5060088700099;100%;100%;100%;100%;100%;100%
5060088700112;100%;100%;100%;100%;;100%
5060088705148;100%;100%;100%;100%;100%;100%
5060088706022;100%;100%;73%;100%;100%;100%
5060088707685;100%;100%;100%;100%;100%;100%
5060108450010;100%;100%;100%;100%;100%;100%
5060108450096;100%;100%;100%;100%;100%;100%
5060108450263;100%;100%;100%;100%;100%;100%
5060108450287;100%;100%;100%;100%;100%;100%
5060108450355;18%;47%;58%;18%;0%;0%
5060108450386;100%;100%;100%;100%;100%;100%
5060108450515;100%;100%;100%;100%;100%;100%
5060108450959;52%;63%;63%;52%;100%;100%
5060108454070;100%;100%;100%;100%;100%;100%
5060144644961;;;100%;100%;;100%
5060191280105;100%;73%;73%;100%;100%;100%
5060229013675;100%;100%;100%;100%;;100%
5060229013767;100%;100%;100%;100%;;100%
5060229013972;100%;100%;100%;100%;;100%
5060335632302;100%;100%;100%;100%;;100%
5060335632357;100%;75%;50%;100%;;100%
5060335635426;100%;100%;100%;100%;;100%
5060335635808;72%;80%;85%;72%;;72%
5060425288938;100%;100%;100%;100%;100%;100%
5060425288990;100%;100%;100%;100%;100%;100%
5060517885526;92%;95%;97%;92%;100%;100%
5060517889852;100%;100%;100%;100%;100%;100%
5060519140777;100%;100%;100%;100%;;100%
5060519148995;100%;100%;100%;100%;;100%
5060519149008;100%;100%;100%;100%;;100%
5060519149107;100%;100%;100%;100%;;100%
5060519149114;100%;100%;100%;100%;;100%
5060639127108;100%;100%;100%;100%;;100%
5060639127139;100%;83%;83%;100%;;100%
5060751213727;100%;100%;100%;100%;;100%
5060896620817;100%;100%;100%;100%;;100%
5060896621326;100%;100%;100%;100%;;100%
5060896622132;100%;100%;100%;100%;;100%
5060896625379;100%;100%;100%;100%;;100%
5060947541184;100%;100%;100%;100%;;100%
5060947541924;100%;100%;100%;100%;;100%
5060947542891;100%;100%;100%;100%;;100%
5060947549753;100%;100%;95%;100%;;100%
5060971862521;100%;100%;100%;100%;100%;100%
5061013944779;100%;100%;100%;100%;;100%
5063270104873;100%;100%;100%;100%;100%;100%
5063270105481;100%;100%;100%;100%;100%;100%
5063270105672;100%;65%;63%;100%;100%;100%
5063270105818;100%;52%;61%;100%;;100%
5063270105856;;100%;100%;100%;;100%
5063270105917;;100%;100%;100%;;100%
5063270107812;;100%;100%;100%;;100%
5063270107843;32%;64%;73%;32%;;32%
5063270108017;;100%;100%;100%;;100%
5063270109359;100%;100%;100%;100%;100%;100%
5063270109441;;100%;100%;100%;;100%
5063270109472;;100%;100%;100%;;100%
5063270115978;;;100%;100%;;100%
5063270116005;;;100%;100%;;100%
5063270120347;71%;60%;60%;71%;;71%
5063270120545;;50%;50%;50%;;50%
5099179003764;100%;100%;100%;100%;;100%
5099821137144;100%;100%;100%;100%;100%;100%
5099821137151;100%;53%;53%;100%;100%;100%
5099873001370;100%;80%;74%;100%;;100%
5099873006504;;100%;100%;100%;;100%
5099873007143;100%;100%;100%;100%;100%;100%
5099873017623;;100%;100%;100%;;100%
5099873023358;100%;100%;100%;100%;;100%
5099873027189;100%;6%;5%;100%;;100%
5099873027264;;75%;43%;75%;;75%
5099873031742;100%;100%;100%;100%;;100%
5099873046968;;100%;100%;100%;;100%
5099873088654;;100%;100%;100%;;100%
5099873218228;100%;100%;100%;100%;100%;100%
5200101804582;100%;100%;100%;100%;100%;100%
5200101805039;;;0%;0%;;0%
5202390015885;100%;100%;100%;100%;100%;100%
5202390019319;;100%;100%;100%;;100%
5202390020407;100%;100%;100%;100%;100%;100%
5202390021121;100%;100%;100%;100%;;100%
5202390021510;;100%;100%;100%;;100%
5202390024214;;100%;100%;100%;;100%
5202390024221;100%;85%;85%;100%;100%;100%
5202390027826;100%;100%;100%;100%;;100%
5202390027871;100%;100%;100%;100%;;100%
5202390029592;100%;100%;100%;100%;;100%
5202877000564;100%;100%;100%;100%;100%;100%
5391528181476;100%;100%;100%;100%;100%;100%
5391528181483;100%;100%;100%;100%;100%;100%
5391528181506;100%;100%;100%;100%;100%;100%
5391528181513;100%;100%;100%;100%;;100%
5391528182169;100%;100%;100%;100%;100%;100%
5391532121710;;100%;100%;100%;;100%
5391532124162;100%;100%;100%;100%;100%;100%
5391532124179;;100%;100%;100%;;100%
5400101006904;;100%;100%;100%;;100%
5400101007802;100%;100%;100%;100%;100%;100%
5400101011656;;;100%;100%;;100%
5400101016224;100%;100%;100%;100%;;100%
5400101049680;100%;100%;46%;100%;100%;100%
5400101062788;;0%;0%;0%;;0%
5400101062825;100%;100%;100%;100%;100%;100%
5400101062917;100%;100%;100%;100%;100%;100%
5400101066403;;100%;100%;100%;;100%
5400101066427;100%;100%;100%;100%;100%;100%
5400101071049;100%;100%;100%;100%;100%;100%
5400101074422;100%;100%;100%;100%;100%;100%
5400101075245;100%;100%;100%;100%;100%;100%
5400101076556;63%;77%;88%;63%;0%;0%
5400101078673;88%;96%;97%;88%;100%;100%
5400101078680;95%;93%;90%;95%;;95%
5400101078697;;100%;79%;100%;;100%
5400101079038;100%;100%;100%;100%;;100%
5400101082397;100%;100%;100%;100%;100%;100%
5400101082434;100%;100%;100%;100%;100%;100%
5400101082441;100%;100%;100%;100%;100%;100%
5400101082458;100%;100%;100%;100%;100%;100%
5400101082465;100%;75%;75%;100%;100%;100%
5400101082472;100%;100%;100%;100%;100%;100%
5400101082489;100%;100%;100%;100%;100%;100%
5400101082496;;100%;100%;100%;;100%
5400101082502;100%;100%;100%;100%;100%;100%
5400101082519;;100%;100%;100%;;100%
5400101082526;;100%;100%;100%;;100%
5400101082533;100%;100%;100%;100%;100%;100%
5400101082540;100%;100%;100%;100%;100%;100%
5400101082557;100%;100%;100%;100%;100%;100%
5400101082564;100%;100%;100%;100%;100%;100%
5400101082571;100%;50%;50%;100%;100%;100%
5400101082588;100%;100%;100%;100%;100%;100%
5400101082595;100%;100%;100%;100%;100%;100%
5400101089655;79%;91%;84%;79%;100%;100%
5400101090439;100%;100%;100%;100%;;100%
5400101118355;100%;100%;100%;100%;;100%
5400101156500;;100%;100%;100%;;100%
5400101166608;100%;100%;62%;100%;100%;100%
5400101169692;100%;100%;100%;100%;;100%
5400101171244;100%;100%;100%;100%;100%;100%
5400101173224;11%;7%;13%;11%;;11%
5400101173262;100%;100%;100%;100%;100%;100%
5400101174986;100%;100%;66%;100%;;100%
5400101178083;100%;100%;92%;100%;100%;100%
5400101178618;100%;94%;97%;100%;100%;100%
5400101181007;100%;100%;91%;100%;100%;100%
5400101189324;100%;77%;85%;100%;100%;100%
5400101201712;100%;100%;100%;100%;100%;100%
5400101203990;100%;100%;100%;100%;;100%
5400101206168;100%;88%;93%;100%;100%;100%
5400101213654;100%;87%;64%;100%;100%;100%
5400101213678;100%;100%;100%;100%;100%;100%
5400101225091;99%;96%;92%;99%;99%;99%
5400101225701;100%;88%;35%;100%;100%;100%
5400101248854;85%;52%;52%;85%;100%;100%
5400101251786;100%;100%;99%;100%;100%;100%
5400101258730;100%;100%;100%;100%;100%;100%
5400101259072;;100%;100%;100%;;100%
5407009641060;100%;100%;100%;100%;;100%
5407009641206;100%;100%;100%;100%;;100%
5407009641220;100%;100%;100%;100%;;100%
5410036138496;100%;100%;100%;100%;100%;100%
5410036501016;90%;95%;97%;90%;100%;100%
5410036501047;68%;80%;83%;68%;86%;86%
5410041001204;100%;100%;100%;100%;100%;100%
5410041005707;100%;100%;100%;100%;100%;100%
5410041010800;100%;100%;100%;100%;100%;100%
5410041040807;100%;100%;100%;100%;100%;100%
5410041143508;100%;100%;100%;100%;100%;100%
5410041161700;100%;100%;100%;100%;;100%
5410041182903;100%;100%;90%;100%;;100%
5410041423600;100%;100%;100%;100%;100%;100%
5410057187039;100%;100%;100%;100%;100%;100%
5410076541553;;0%;48%;0%;;0%
5410081200018;100%;100%;100%;100%;;100%
5410081200124;100%;100%;100%;100%;;100%
5410081200445;100%;100%;100%;100%;;100%
5410081200551;100%;49%;52%;100%;100%;100%
5410081200759;100%;100%;100%;100%;;100%
5410081201039;100%;100%;100%;100%;;100%
5410081206201;100%;100%;100%;100%;;100%
5410091698331;10%;5%;14%;10%;100%;100%
5410126004021;7%;17%;24%;7%;100%;100%
5410126004113;31%;50%;63%;31%;100%;100%
5410126006360;100%;95%;96%;100%;100%;100%
5410126030266;;;87%;87%;;87%
5410126032284;100%;100%;100%;100%;;100%
5410126037005;40%;55%;57%;40%;100%;100%
5410126100914;50%;80%;83%;50%;100%;100%
5410126152159;100%;100%;85%;100%;100%;100%
5410126297003;100%;100%;100%;100%;;100%
5410126502404;89%;90%;90%;89%;100%;100%
5410126706970;;100%;100%;100%;;100%
5410126806069;100%;51%;53%;100%;100%;100%
5410126826098;;100%;100%;100%;;100%
5410126832051;100%;100%;94%;100%;100%;100%
5410126832372;100%;100%;88%;100%;100%;100%
5410126832570;100%;86%;64%;100%;100%;100%
5410126836233;100%;100%;100%;100%;;100%
5410188011326;100%;100%;100%;100%;100%;100%
5410188013085;100%;100%;100%;100%;100%;100%
5410188020304;100%;100%;100%;100%;100%;100%
5410188026320;;100%;100%;100%;;100%
5410188027747;100%;100%;99%;100%;100%;100%
5410188028751;100%;100%;100%;100%;100%;100%
5410188032161;100%;100%;100%;100%;100%;100%
5410213009854;100%;100%;100%;100%;100%;100%
5410221166600;100%;100%;100%;100%;100%;100%
5410221205170;100%;100%;100%;100%;;100%
5410221205194;96%;97%;98%;96%;100%;100%
5410221205255;100%;100%;100%;100%;;100%
5410228142119;100%;100%;100%;100%;;100%
5410228145226;;100%;100%;100%;;100%
5410228147213;93%;82%;85%;93%;100%;100%
5410228161790;;100%;100%;100%;;100%
5410228169604;100%;100%;100%;100%;;100%
5410228191551;70%;76%;76%;70%;100%;100%
5410228197089;100%;87%;91%;100%;100%;100%
5410228203582;100%;100%;90%;100%;100%;100%
5410228206101;94%;96%;98%;94%;100%;100%
5410228213451;100%;100%;100%;100%;;100%
5410228222941;100%;100%;100%;100%;;100%
5410228222958;100%;100%;100%;100%;100%;100%
5410228223740;100%;100%;100%;100%;;100%
5410228223764;100%;100%;100%;100%;100%;100%
5410228224020;100%;100%;100%;100%;100%;100%
5410228233077;100%;100%;100%;100%;100%;100%
5410228242000;100%;100%;100%;100%;100%;100%
5410228244028;24%;38%;66%;24%;100%;100%
5410228254065;;100%;100%;100%;;100%
5410228256649;;100%;100%;100%;;100%
5410228258698;100%;100%;100%;100%;100%;100%
5410228258896;100%;100%;100%;100%;100%;100%
5410228267171;100%;100%;100%;100%;100%;100%
5410228274612;100%;100%;100%;100%;100%;100%
5410228277743;100%;100%;100%;100%;;100%
5410228280538;100%;100%;100%;100%;100%;100%
5410228280545;100%;100%;100%;100%;100%;100%
5410228280651;4%;16%;25%;4%;29%;29%
5410228280675;85%;90%;91%;85%;100%;100%
5410228281955;33%;40%;40%;33%;100%;100%
5410228285182;100%;100%;100%;100%;100%;100%
5410228291206;;100%;100%;100%;;100%
5410228291336;100%;100%;100%;100%;100%;100%
5410228292203;82%;88%;91%;82%;74%;74%
5410228293606;;;100%;100%;;100%
5410228293668;100%;100%;100%;100%;100%;100%
5410228294030;;100%;100%;100%;;100%
5410228294115;0%;88%;97%;0%;0%;0%
5410228307235;71%;40%;58%;71%;100%;100%
5410228307280;60%;68%;74%;60%;;60%
5410228308324;100%;100%;100%;100%;;100%
5410228308386;;100%;100%;100%;;100%
5410228309451;34%;61%;68%;34%;41%;41%
5410228312611;;100%;100%;100%;;100%
5410228319030;100%;100%;100%;100%;100%;100%
5410228319085;;100%;100%;100%;;100%
5410228319320;100%;100%;100%;100%;;100%
5410228319528;100%;100%;100%;100%;;100%
5410228319535;;100%;100%;100%;;100%
5410228319566;100%;100%;100%;100%;;100%
5410228319573;100%;100%;100%;100%;;100%
5410228319580;100%;100%;100%;100%;;100%
5410228325901;100%;100%;100%;100%;;100%
5410228325932;100%;100%;100%;100%;100%;100%
5410228325994;100%;100%;91%;100%;100%;100%
5410228326038;100%;100%;100%;100%;100%;100%
5410228326458;100%;100%;100%;100%;100%;100%
5410228326793;100%;100%;100%;100%;;100%
5410228327257;100%;100%;100%;100%;100%;100%
5410238917165;100%;100%;100%;100%;100%;100%
5410293012249;;;100%;100%;;100%
5410293231015;;;100%;100%;;100%
5410306881756;100%;100%;100%;100%;100%;100%
5410306882746;;100%;100%;100%;;100%
5410306883828;100%;100%;100%;100%;;100%
5410316671118;;100%;100%;100%;;100%
5410355412871;20%;43%;53%;20%;;20%
5410373124008;100%;100%;100%;100%;100%;100%
5410673007995;;100%;100%;100%;;100%
5410673008039;100%;100%;100%;100%;100%;100%
5410673008053;100%;100%;100%;100%;100%;100%
5410673008084;100%;100%;100%;100%;100%;100%
5410673008091;;100%;100%;100%;;100%
5410673008114;;100%;100%;100%;;100%
5410693100553;100%;100%;98%;100%;100%;100%
5410769100098;47%;68%;77%;47%;0%;0%
5410769133683;45%;73%;87%;45%;0%;0%
5410769800554;100%;100%;100%;100%;100%;100%
5410769803142;100%;100%;100%;100%;;100%
5410769803258;100%;100%;100%;100%;100%;100%
5410769803326;11%;8%;8%;11%;;11%
5410783011004;;100%;100%;100%;;100%
5410908000036;100%;100%;100%;100%;100%;100%
5411188103387;100%;100%;90%;100%;100%;100%
5411188110835;100%;100%;100%;100%;100%;100%
5411188110842;100%;100%;100%;100%;;100%
5411188112709;100%;100%;98%;100%;100%;100%
5411188112747;84%;84%;86%;84%;100%;100%
5411188114536;100%;100%;79%;100%;100%;100%
5411188115366;100%;100%;96%;100%;100%;100%
5411188115458;;;100%;100%;;100%
5411188115472;100%;100%;100%;100%;100%;100%
5411188115533;;;100%;100%;;100%
5411188116592;100%;100%;100%;100%;100%;100%
5411188116882;100%;100%;100%;100%;100%;100%
5411188116905;100%;100%;100%;100%;100%;100%
5411188118121;95%;95%;80%;95%;88%;88%
5411188118961;58%;64%;68%;58%;100%;100%
5411188119098;94%;95%;94%;94%;71%;71%
5411188120742;100%;100%;100%;100%;100%;100%
5411188122661;100%;100%;100%;100%;100%;100%
5411188124269;100%;100%;93%;100%;100%;100%
5411188124689;100%;100%;100%;100%;;100%
5411188125808;100%;100%;95%;100%;100%;100%
5411188128311;;;100%;100%;;100%
5411188129318;80%;76%;80%;80%;100%;100%
5411188130031;100%;100%;100%;100%;100%;100%
5411188130055;100%;100%;100%;100%;100%;100%
5411188132264;;;100%;100%;;100%
5411188136552;100%;100%;100%;100%;100%;100%
5411536721003;100%;60%;55%;100%;100%;100%
5411551210513;6%;18%;18%;6%;0%;0%
5411571537225;;100%;100%;100%;;100%
5411656051479;100%;100%;100%;100%;100%;100%
5411681014531;15%;35%;62%;15%;0%;0%
5411681405186;13%;17%;17%;13%;0%;0%
5411681409030;100%;100%;100%;100%;100%;100%
5411686702570;100%;100%;100%;100%;;100%
5411761278440;;100%;100%;100%;;100%
5412841601240;100%;100%;100%;100%;100%;100%
5412983233026;100%;100%;100%;100%;100%;100%
5413110013344;100%;100%;100%;100%;100%;100%
5413110070132;92%;92%;94%;92%;100%;100%
5413110070170;100%;100%;100%;100%;100%;100%
5413110519730;100%;100%;100%;100%;100%;100%
5413458017578;100%;99%;99%;100%;100%;100%
5413458017585;97%;98%;99%;97%;100%;100%
5413458060000;57%;82%;74%;57%;;57%
5413458060017;94%;97%;98%;94%;100%;100%
5413458060123;;;94%;94%;;94%
5413458060185;100%;100%;100%;100%;100%;100%
5413458060697;;;94%;94%;;94%
5413458061410;100%;100%;100%;100%;100%;100%
5413458061427;100%;100%;100%;100%;100%;100%
5413458063087;97%;98%;99%;97%;100%;100%
5413458063513;96%;98%;98%;96%;100%;100%
5413458065166;44%;69%;78%;44%;0%;0%
5413458066880;94%;97%;96%;94%;100%;100%
5413548015552;100%;100%;100%;100%;100%;100%
5413548018935;;;100%;100%;;100%
5413548040592;100%;100%;100%;100%;100%;100%
5413548283128;;;100%;100%;;100%
5415049000792;;;50%;50%;;50%
5415270100322;;;100%;100%;;100%
5415270100339;;;100%;100%;;100%
5415270100360;;;100%;100%;;100%
5425039484006;100%;100%;100%;100%;;100%
5425039484051;100%;100%;100%;100%;;100%
5425039484389;100%;67%;44%;100%;100%;100%
5449000004840;;;100%;100%;;100%
5449000012876;30%;22%;22%;30%;100%;100%
5449000041951;100%;100%;100%;100%;100%;100%
5449000070753;;100%;100%;100%;;100%
5449000092861;100%;100%;77%;100%;100%;100%
5449000119964;100%;100%;100%;100%;100%;100%
