CDBASE;FOURNISSEUR;DATE_LIVRAISON;STOCK;RAL;MINIMUM_COMMANDE;PCB;QTÉPRÉVISION1;QTÉPRÉVISION2;CLASSE_STOCKAGE;COCHE_RAO;STOCK_MARCHAND;QTÉPRÉVISIONINIT1;QTÉPRÉVISIONINIT2;QTÉPROPOSÉE1;QTÉPROPOSÉE2;NUMERO_COMMANDE;DATE_L2;DATE_COMMANDE;QTÉPROPOSÉEFINALE;STOCK_REEL;CDBASE2;NUMERO_COMMANDE2;IFLS
29444;691;06/06/2025;11;12;12;12;0,04;0,02;1071;46;9999;0,04;0,02;9976,07;9999,02;1616165;07/06/2025;04/06/2025;9976;11;29444;1616165;481388              
29757;509;05/06/2025;27;;10;10;2,11;0,89;1060;54;20;2,11;0,89;-4,89;20,89;1616143;06/06/2025;04/06/2025;0;28;29757;1616143;045151              
29919;509;05/06/2025;0;;15;5;0;0;1060;46;40;0;0;40;40;1616143;06/06/2025;04/06/2025;40;0;29919;1616143;
29922;509;05/06/2025;0;;15;5;0;0;1060;46;32;0;0;32;32;1616143;06/06/2025;04/06/2025;32;0;29922;1616143;
29932;509;05/06/2025;15;;15;5;5,11;1,89;1060;54;9999;5,11;1,89;9989,22;10000,89;1616143;06/06/2025;04/06/2025;9989;17;29932;1616143;862900              
30664;691;06/06/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;30664;1616165;
30692;691;07/06/2025;134;24;8;8;1;0,41;1070;54;9999;1;0,41;9842,17;9999,41;1616166;10/06/2025;04/06/2025;9842;134;30692;1616166;711773              
30717;691;06/06/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;30717;1616165;
30805;691;06/06/2025;0;;40;10;0;0;1070;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;30805;1616165;442662              
30924;794;06/06/2025;0;;8;8;0;0;1060;46;10;0;0;10;10;1616187;07/06/2025;04/06/2025;10;0;30924;1616187;
31011;691;06/06/2025;22;;12;12;0;0;1070;46;17;0;0;-5;17;1616165;07/06/2025;04/06/2025;0;22;31011;1616165;442036              
31033;509;05/06/2025;0;;8;4;0;0;1060;46;0;0;0;0;0;1616143;06/06/2025;04/06/2025;0;0;31033;1616143;421359              
31040;509;05/06/2025;810;;840;840;2,15;0,82;1064;54;9999;2,15;0,82;9191,28;9999,82;1616140;06/06/2025;04/06/2025;9191;809;31040;1616140;737496              
31435;794;06/06/2025;0;;12;6;0;0;1060;54;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;31435;1616187;336126              
31436;794;06/06/2025;0;;6;6;0;0;1060;54;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;31436;1616187;152503              
31442;794;06/06/2025;32;12;12;6;0,02;0,01;1060;54;9999;0,02;0,01;9955,02;9999,01;1616187;07/06/2025;04/06/2025;9955;32;31442;1616187;376106              
31497;794;06/06/2025;51;32;32;16;19,78;11,11;1060;54;9999;19,78;11,11;9935,78;10010,11;1616187;07/06/2025;04/06/2025;9936;56;31497;1616187;672526              
31499;794;06/06/2025;20;36;36;12;14,11;5,78;1060;54;9999;14,11;5,78;9956,78;10004,78;1616187;07/06/2025;04/06/2025;9957;23;31499;1616187;086109              
31500;691;06/06/2025;0;;48;24;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;31500;1616165;443102              
32130;794;06/06/2025;140;72;18;18;32,89;15,89;1060;54;9999;32,89;15,89;9820,22;10014,89;1616187;07/06/2025;04/06/2025;9820;147;32130;1616187;063165              
32131;794;06/06/2025;99;;72;18;10,22;4,78;1060;54;9999;10,22;4,78;9910,22;10003,78;1616187;07/06/2025;04/06/2025;9910;103;32131;1616187;064159              
32519;794;06/06/2025;20;;20;20;9;0;1060;54;20;9;0;9;20;1616187;07/06/2025;04/06/2025;9;20;32519;1616187;712349              
32812;509;05/06/2025;16;18;12;6;0,11;0,05;1060;54;9999;0,11;0,05;9965,23;9999,05;1616143;06/06/2025;04/06/2025;9965;16;32812;1616143;421492              
32814;509;05/06/2025;1379;;175;175;0,88;0,38;1060;54;9999;0,88;0,38;8620,41;9999,38;1616143;06/06/2025;04/06/2025;8620;1355;32814;1616143;421191              
32816;509;05/06/2025;709;;175;175;0,36;0,15;1060;54;9999;0,36;0,15;9290,55;9999,15;1616143;06/06/2025;04/06/2025;9291;683;32816;1616143;421188              
33007;509;05/06/2025;34;36;36;12;27,11;12,22;1060;54;9999;27,11;12,22;9956,56;10011,22;1616143;06/06/2025;04/06/2025;9957;45;33007;1616143;131727              
33177;691;06/06/2025;52;;36;12;0,14;0,06;1070;54;9999;0,14;0,06;9947,17;9999,06;1616165;07/06/2025;04/06/2025;9947;52;33177;1616165;562740              
33360;794;06/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;33360;1616185;145396              
33361;794;06/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;33361;1616185;145607              
33909;509;05/06/2025;51;;36;12;26,89;13,22;1060;54;75;26,89;13,22;50,56;88,22;1616143;06/06/2025;04/06/2025;51;65;33909;1616143;214322              
33910;509;05/06/2025;6;;12;12;0;0;1060;54;17;0;0;11;17;1616143;06/06/2025;04/06/2025;11;6;33910;1616143;214118              
33942;509;05/06/2025;77;72;36;12;38,56;14,44;1060;54;9999;38,55;14,44;9889;10013,44;1616143;06/06/2025;04/06/2025;9889;98;33942;1616143;217862              
34015;794;06/06/2025;17;;24;12;0,01;0,01;1060;54;9999;0,01;0,01;9982,02;9999,01;1616187;07/06/2025;04/06/2025;9982;17;34015;1616187;661133              
34332;794;06/06/2025;0;;54;6;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;34332;1616187;609430              
34341;794;06/06/2025;0;;54;6;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;34341;1616187;603222              
34454;509;05/06/2025;26;;48;12;9,44;3,67;1060;54;20;9,45;3,67;3,56;23,67;1616143;06/06/2025;04/06/2025;4;29;34454;1616143;033539              
34457;509;05/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;34457;1616140;
34859;794;06/06/2025;12;;6;6;0,03;0,01;1060;54;9999;0,03;0,01;9987,03;9999,01;1616187;07/06/2025;04/06/2025;9987;12;34859;1616187;758274              
34945;509;06/06/2025;12;;6;6;0;0;1060;54;9999;0;0;9987;9999;1616144;07/06/2025;04/06/2025;9987;12;34945;1616144;529775              
34950;522;06/06/2025;59;42;6;6;0,33;0,14;1060;54;9999;0,33;0,14;9898,45;9999,14;1616149;07/06/2025;04/06/2025;9898;59;34950;1616149;444080              
34954;522;06/06/2025;40;12;6;6;0,15;0,06;1060;54;9999;0,15;0,06;9947,19;9999,06;1616149;07/06/2025;04/06/2025;9947;40;34954;1616149;441853              
35159;509;06/06/2025;16;;6;6;0,03;0;1060;54;9999;0,03;0;9983,03;9999;1616144;07/06/2025;04/06/2025;9983;16;35159;1616144;351270              
35372;794;06/06/2025;11;;186;186;0;0;1060;46;0;0;0;-11;0;1616187;07/06/2025;04/06/2025;0;11;35372;1616187;097169              
35586;794;06/06/2025;83;;240;24;31;12,11;1060;54;9999;31;12,11;9947;10011,11;1616187;07/06/2025;04/06/2025;9947;92;35586;1616187;136155              
35812;794;06/06/2025;0;;12;12;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;35812;1616187;440367              
35813;794;06/06/2025;3;24;12;12;14,78;6,78;1060;54;9999;14,78;6,78;9987,22;10005,78;1616187;07/06/2025;04/06/2025;9987;8;35813;1616187;149161              
36097;794;06/06/2025;15;;6;6;0;0;1060;54;9999;0;0;9984;9999;1616187;07/06/2025;04/06/2025;9984;15;36097;1616187;805036              
36573;509;05/06/2025;101;120;48;12;76,18;33,56;1060;54;9999;76,18;33,56;9854,56;10032,56;1616143;06/06/2025;04/06/2025;9855;142;36573;1616143;815154              
36594;509;05/06/2025;67;72;36;12;48,67;22,22;1060;54;9999;48,67;22,22;9908,67;10021,22;1616143;06/06/2025;04/06/2025;9909;95;36594;1616143;820952              
36676;509;05/06/2025;53;48;48;12;23,78;12,67;1060;54;9999;23,78;12,67;9921,33;10011,67;1616143;06/06/2025;04/06/2025;9921;68;36676;1616143;633241              
36702;794;06/06/2025;0;;36;12;0,4;0,4;1060;46;10;0,4;0,4;10,4;10,4;1616187;07/06/2025;04/06/2025;10;0;36702;1616187;261668              
36736;509;05/06/2025;179;75;75;15;72,33;34,56;1060;54;9999;72,33;34,56;9817,67;10033,56;1616143;06/06/2025;04/06/2025;9818;224;36736;1616143;706954              
37085;509;05/06/2025;62;84;24;12;42,11;14,78;1060;54;9999;42,11;14,78;9894,89;10013,78;1616143;06/06/2025;04/06/2025;9895;86;37085;1616143;535277              
37087;509;05/06/2025;75;36;36;12;34,56;17,22;1060;54;9999;34,55;17,22;9922,56;10016,22;1616143;06/06/2025;04/06/2025;9923;97;37087;1616143;535035              
37103;509;05/06/2025;0;;15;15;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;37103;1616140;
37116;509;05/06/2025;54;48;24;6;31,78;13,33;1060;54;9999;31,78;13,33;9929;10012,33;1616143;06/06/2025;04/06/2025;9929;71;37116;1616143;062173              
37257;509;05/06/2025;11;24;24;12;6,67;3;1060;46;9999;6,67;3;9970,78;10002;1616143;06/06/2025;04/06/2025;9971;15;37257;1616143;173215              
37393;509;05/06/2025;27;24;24;12;11;4,33;1060;54;9999;11;4,33;9959,22;10003,33;1616143;06/06/2025;04/06/2025;9959;34;37393;1616143;303274              
37695;509;05/06/2025;57;48;48;24;22,56;9,11;1060;54;9999;22,55;9,11;9916,78;10008,11;1616143;06/06/2025;04/06/2025;9917;69;37695;1616143;028254              
37788;522;06/06/2025;0;;6;6;0,28;0,13;1060;46;36;0,28;0,13;36,28;36,13;1616149;07/06/2025;04/06/2025;36;0;37788;1616149;
38070;509;05/06/2025;264;;288;288;70,33;31,89;1064;54;9999;70,33;31,89;9805,44;10030,89;1616140;06/06/2025;04/06/2025;9805;302;38070;1616140;788930              
38382;691;06/06/2025;41;;40;10;0,28;0,2;1070;46;9999;0,28;0,2;9958,32;9999,2;1616165;11/06/2025;04/06/2025;9958;41;38382;1616165;443206              
38687;794;06/06/2025;11;30;30;30;8,56;2,22;1060;54;9999;8,56;2,22;9967;10001,22;1616187;07/06/2025;04/06/2025;9967;15;38687;1616187;725754              
39633;794;06/06/2025;0;;114;6;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;39633;1616187;010758              
39870;509;05/06/2025;39;;32;16;9,33;3,44;1060;54;9999;9,33;3,44;9969;10002,44;1616143;06/06/2025;04/06/2025;9969;46;39870;1616143;K62292              
39964;509;05/06/2025;51;40;40;20;26,11;10,78;1060;54;9999;26,11;10,78;9934,33;10009,78;1616143;06/06/2025;04/06/2025;9934;65;39964;1616143;103844              
39975;509;05/06/2025;28;20;20;20;10,56;3,78;1060;54;9999;10,56;3,78;9961,56;10002,78;1616143;06/06/2025;04/06/2025;9962;32;39975;1616143;K62293              
41164;794;06/06/2025;35;132;12;12;86;37;1060;54;9999;86;37;9918;10036;1616187;07/06/2025;04/06/2025;9918;68;41164;1616187;246131              
41574;794;06/06/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;41574;1616187;302813              
41594;794;06/06/2025;8;12;12;6;0,06;0,03;1060;54;9999;0,06;0,03;9979,07;9999,03;1616187;07/06/2025;04/06/2025;9979;8;41594;1616187;136871              
41731;794;06/06/2025;123;;12;6;0,1;0,04;1060;54;9999;0,1;0,04;9876,14;9999,04;1616187;07/06/2025;04/06/2025;9876;123;41731;1616187;785097              
41827;794;06/06/2025;9;60;60;30;42,22;18,67;1060;54;9999;42,22;18,67;9972,33;10017,67;1616187;07/06/2025;04/06/2025;9972;21;41827;1616187;324355              
41940;509;05/06/2025;1;;126;126;0;0;1060;46;0;0;0;-1;0;1616143;06/06/2025;04/06/2025;0;1;41940;1616143;
41990;509;06/06/2025;221;12;6;6;0,03;0;1060;54;9999;0,03;0,01;9766,03;9999;1616144;07/06/2025;04/06/2025;9766;221;41990;1616144;263792              
41991;509;06/06/2025;82;;216;216;0,2;0,06;1060;54;9999;0,2;0,06;9917,24;9999,06;1616144;07/06/2025;04/06/2025;9917;82;41991;1616144;252431              
42138;522;06/06/2025;23;24;24;12;0,26;0,12;1060;54;9999;0,26;0,12;9952,34;9999,12;1616149;07/06/2025;04/06/2025;9952;23;42138;1616149;156794              
42145;509;05/06/2025;50;;52;13;0;0;1060;54;10;0;0;-40,5;10;1616143;06/06/2025;04/06/2025;0;52;42145;1616143;773371              
42600;509;05/06/2025;125;96;48;12;72;32;1060;54;9999;72;32;9850;10031;1616143;06/06/2025;04/06/2025;9850;166;42600;1616143;815168              
42878;509;05/06/2025;0;;48;12;11,44;5,56;1060;46;54;11,45;5,56;65,44;59,56;1616143;06/06/2025;04/06/2025;60;0;42878;1616143;633256              
43156;794;06/06/2025;14;;12;6;0,04;0,02;1060;54;9999;0,04;0,02;9985,04;9999,02;1616187;07/06/2025;04/06/2025;9985;14;43156;1616187;377131              
43793;509;05/06/2025;35;20;20;10;14,11;6,11;1060;54;9999;14,11;6,11;9958,56;10005,11;1616143;06/06/2025;04/06/2025;9959;42;43793;1616143;102321              
43978;794;06/06/2025;19;18;9;9;0,22;0,1;1060;54;9999;0,22;0,1;9962,31;9999,1;1616187;07/06/2025;04/06/2025;9962;19;43978;1616187;570879              
44200;691;07/06/2025;0;;8;8;0;0;1070;46;25;0;0;25;25;1616166;10/06/2025;04/06/2025;25;0;44200;1616166;046382              
45099;794;06/06/2025;149;240;48;16;1,69;0,68;1060;54;9999;1,69;0,68;9611,3;9999,68;1616187;07/06/2025;04/06/2025;9611;148;45099;1616187;755905              
45104;509;05/06/2025;0;12;6;6;5,78;2,22;1060;54;9999;5,78;2,22;9992,78;10001,22;1616143;06/06/2025;04/06/2025;9993;2;45104;1616143;271299              
46145;794;06/06/2025;3;30;30;6;12,56;6,22;1060;54;9999;12,55;6,22;9978,78;10005,22;1616187;07/06/2025;04/06/2025;9979;7;46145;1616187;813056              
48951;522;06/06/2025;9;24;24;12;0,04;0,02;1060;54;9999;0,04;0,01;9966,1;9999,01;1616149;07/06/2025;04/06/2025;9966;9;48951;1616149;528184              
48968;509;06/06/2025;20;6;6;6;0,09;0,06;1060;54;9999;0,09;0,06;9973,1;9999,06;1616144;07/06/2025;04/06/2025;9973;20;48968;1616144;352351              
50003;509;05/06/2025;0;;48;12;0;0;1060;46;0;0;0;0;0;1616143;06/06/2025;04/06/2025;0;0;50003;1616143;082296              
50172;691;06/06/2025;107;60;48;12;1,18;0,78;1070;54;9999;1,19;0,78;9833,46;9999,78;1616165;10/06/2025;04/06/2025;9833;107;50172;1616165;552767              
51125;509;05/06/2025;21;64;32;16;22,56;8,11;1060;54;9999;22,55;8,11;9936,22;10007,11;1616143;06/06/2025;04/06/2025;9936;34;51125;1616143;028611              
51785;794;06/06/2025;36;;48;8;0,01;0;1060;46;9999;0,01;0;9963,01;9999;1616187;07/06/2025;04/06/2025;9963;36;51785;1616187;657772              
51813;509;05/06/2025;0;;20;20;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;51813;1616140;032497              
51829;509;05/06/2025;16;;20;10;5,11;3;1060;54;9999;5,11;3;9987,78;10002;1616143;06/06/2025;04/06/2025;9988;20;51829;1616143;032498              
51866;691;06/06/2025;0;;40;40;0;0;1070;46;16;0;0;16;16;1616165;07/06/2025;04/06/2025;16;0;51866;1616165;444046              
54365;794;06/06/2025;116;;192;24;0,03;0,01;1060;46;9999;0,03;0,01;9883,07;9999,01;1616187;07/06/2025;04/06/2025;9883;116;54365;1616187;675133              
54388;522;06/06/2025;9;9;3;3;0,05;0,02;1060;54;9999;0,05;0,02;9981,07;9999,02;1616149;07/06/2025;04/06/2025;9981;9;54388;1616149;302724              
54488;522;06/06/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1616149;07/06/2025;04/06/2025;0;0;54488;1616149;581833              
55811;509;05/06/2025;32;;36;12;8,67;5,56;1060;54;9999;8,67;5,56;9975,22;10004,56;1616143;06/06/2025;04/06/2025;9975;37;55811;1616143;032148              
55862;509;05/06/2025;2;20;10;10;8,56;3,67;1060;46;9999;8,56;3,67;9985,33;10002,67;1616143;06/06/2025;04/06/2025;9985;7;55862;1616143;104301              
55872;794;06/06/2025;19;;12;6;0,01;0,01;1060;46;9999;0,01;0,01;9980,01;9999,01;1616187;07/06/2025;04/06/2025;9980;19;55872;1616187;049228              
56011;509;05/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;56011;1616140;141440              
56017;509;05/06/2025;0;;12;12;0;0;1060;46;10;0;0;10;10;1616143;06/06/2025;04/06/2025;10;0;56017;1616143;141544              
56117;794;06/06/2025;216;456;144;24;2,82;1,23;1060;54;9999;2,82;1,23;9329,83;10000,23;1616187;07/06/2025;04/06/2025;9330;216;56117;1616187;007253              
56322;509;05/06/2025;96;60;24;12;42,33;17,11;1060;54;9999;42,33;17,11;9885;10016,11;1616143;06/06/2025;04/06/2025;9885;123;56322;1616143;505695              
56332;509;06/06/2025;18;;24;12;0,02;0,01;1060;54;9999;0,02;0,01;9981,02;9999,01;1616144;07/06/2025;04/06/2025;9981;18;56332;1616144;351312              
56409;509;06/06/2025;51;124;8;4;0,92;0,42;1060;54;9999;0,93;0,42;9825,25;9999,42;1616144;07/06/2025;04/06/2025;9825;51;56409;1616144;429096              
56420;509;06/06/2025;20;;12;6;0,03;0,01;1060;54;9999;0,03;0,01;9979,03;9999,01;1616144;07/06/2025;04/06/2025;9979;20;56420;1616144;346423              
56541;794;06/06/2025;3;72;6;6;0,17;0,07;1060;54;9999;0,17;0,07;9924,22;9999,07;1616187;07/06/2025;04/06/2025;9924;3;56541;1616187;361007              
56705;522;06/06/2025;0;40;4;4;0,13;0,06;1060;54;9999;0,13;0,06;9959,13;9999,06;1616149;07/06/2025;04/06/2025;9959;0;56705;1616149;324405              
57098;794;06/06/2025;28;;9;9;2,43;1,6;1060;46;10;2,43;1,6;-15,23;11,6;1616187;07/06/2025;04/06/2025;0;28;57098;1616187;063163              
57278;794;06/06/2025;11;12;12;6;0,05;0,02;1060;54;9999;0,05;0,02;9976,06;9999,02;1616187;07/06/2025;04/06/2025;9976;11;57278;1616187;172770              
57391;794;06/06/2025;15;12;12;6;0,08;0,05;1060;54;9999;0,08;0,05;9972,08;9999,05;1616187;07/06/2025;04/06/2025;9972;15;57391;1616187;886176              
57395;509;06/06/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1616144;07/06/2025;04/06/2025;0;0;57395;1616144;632258              
57424;509;05/06/2025;81;60;24;12;52,44;20,56;1060;54;9999;52,45;20,56;9910,44;10019,56;1616143;06/06/2025;04/06/2025;9910;118;57424;1616143;203002              
57515;691;06/06/2025;132;60;12;12;1,18;0,48;1060;54;9999;1,18;0,48;9808,51;9999,48;1616167;07/06/2025;04/06/2025;9809;132;57515;1616167;029959              
57597;509;05/06/2025;0;;20;10;14,33;6,67;1060;46;57;14,33;6,67;71,33;63,67;1616143;06/06/2025;04/06/2025;64;0;57597;1616143;195112              
57664;794;06/06/2025;0;;12;12;0;0;1060;46;10;0;0;10;10;1616187;07/06/2025;04/06/2025;10;0;57664;1616187;L63691              
57722;522;06/06/2025;153;;180;180;0,49;0,22;1061;54;9999;0,49;0,22;9486,59;9999,22;1616147;07/06/2025;04/06/2025;9487;153;57722;1616147;988516              
57726;522;06/06/2025;0;;336;6;0;0;1060;46;0;0;0;0;0;1616149;07/06/2025;04/06/2025;0;0;57726;1616149;323283              
57731;691;06/06/2025;1;;24;6;0,04;0;1070;46;0;0,04;0;-0,96;0;1616165;07/06/2025;04/06/2025;0;1;57731;1616165;422612              
57888;509;05/06/2025;0;;0;12;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;57888;1616140;224565              
57953;557;06/06/2025;0;;1;1;0,05;0,01;1080;46;10;0,05;0,01;10,05;10,01;1616152;07/06/2025;04/06/2025;10;0;57953;1616152;
58079;522;06/06/2025;12;54;12;6;0,18;0,09;1060;54;9999;0,18;0,09;9933,24;9999,09;1616149;07/06/2025;04/06/2025;9933;12;58079;1616149;305268              
58080;522;06/06/2025;0;48;12;6;0,1;0,04;1060;54;9999;0,1;0,04;9951,1;9999,04;1616149;07/06/2025;04/06/2025;9951;0;58080;1616149;305297              
58198;509;05/06/2025;129;70;70;10;60,89;27,11;1060;54;9999;60,89;27,11;9860,44;10026,11;1616143;06/06/2025;04/06/2025;9860;155;58198;1616143;155292              
58255;794;06/06/2025;0;;48;12;0;0;1060;54;10;0;0;10;10;1616187;07/06/2025;04/06/2025;10;0;58255;1616187;032864              
58272;509;06/06/2025;5;60;12;6;0,03;0,02;1060;54;9999;0,03;0,02;9934,05;9999,02;1616144;07/06/2025;04/06/2025;9934;5;58272;1616144;204050              
58335;522;06/06/2025;0;;396;396;0;0;1061;46;0;0;0;0;0;1616147;07/06/2025;04/06/2025;0;0;58335;1616147;302330              
58373;509;05/06/2025;102;144;16;16;92,89;34,89;1060;54;9999;92,89;34,89;9846,11;10033,89;1616143;06/06/2025;04/06/2025;9846;154;58373;1616143;602049              
58540;509;06/06/2025;74;;6;6;0,12;0,05;1060;54;9999;0,12;0,05;9925,14;9999,05;1616144;07/06/2025;04/06/2025;9925;74;58540;1616144;833916              
59189;509;05/06/2025;7;64;16;16;15,57;5,86;1060;54;9999;15,57;5,86;9943,28;10004,86;1616143;06/06/2025;04/06/2025;9943;16;59189;1616143;028612              
61436;691;06/06/2025;19;36;36;12;0,08;0,04;1070;54;9999;0,08;0,04;9944,12;9999,04;1616165;07/06/2025;04/06/2025;9944;19;61436;1616165;424600              
61846;509;05/06/2025;31;;80;16;8,22;2,89;1060;54;9999;8,22;2,89;9976,11;10001,89;1616143;06/06/2025;04/06/2025;9976;35;61846;1616143;085546              
63031;509;05/06/2025;162;72;72;24;78,44;31,56;1060;54;9999;78,44;31,56;9843,22;10030,56;1616143;06/06/2025;04/06/2025;9843;203;63031;1616143;732069              
63057;691;06/06/2025;74;30;12;6;1,31;0,86;1070;54;9999;1,31;0,86;9896,5;9999,86;1616165;10/06/2025;04/06/2025;9897;74;63057;1616165;045567              
63168;509;05/06/2025;45;56;56;14;27;13,22;1060;54;9999;27;13,22;9925,44;10012,22;1616143;06/06/2025;04/06/2025;9925;57;63168;1616143;998951              
64300;794;06/06/2025;7;12;6;6;0,04;0,02;1060;54;9999;0,04;0,02;9980,05;9999,02;1616187;07/06/2025;04/06/2025;9980;7;64300;1616187;233147              
64614;509;05/06/2025;17;12;12;6;4,89;1,67;1060;54;9999;4,89;1,67;9975,11;10000,67;1616143;06/06/2025;04/06/2025;9975;20;64614;1616143;483547              
65038;509;05/06/2025;0;;1;109;0;0;1061;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;65038;1616140;074339              
65573;509;05/06/2025;117;42;12;6;0,51;0,19;1060;54;9999;0,51;0,19;9840,86;9999,19;1616143;06/06/2025;04/06/2025;9841;117;65573;1616143;669378              
66120;794;06/06/2025;4;12;12;12;4,56;1,78;1060;54;9999;4,55;1,78;9987,44;10000,78;1616187;07/06/2025;04/06/2025;9987;6;66120;1616187;440378              
66473;509;05/06/2025;124;42;14;14;36,44;15,67;1060;54;9999;36,45;15,67;9869,44;10014,67;1616143;06/06/2025;04/06/2025;9869;150;66473;1616143;237308              
